r: 1, g: 1, u: 1, b: 1, w: 37
r: 8, g: 1, u: 10, b: 7, w: 15
r: 1, g: 9, u: 9, b: 7, w: 15
r: 2, g: 8, u: 9, b: 7, w: 15
r: 3, g: 7, u: 9, b: 7, w: 15
r: 4, g: 6, u: 9, b: 7, w: 15
r: 5, g: 5, u: 9, b: 7, w: 15
r: 6, g: 4, u: 9, b: 7, w: 15
r: 7, g: 3, u: 9, b: 7, w: 15
r: 8, g: 2, u: 9, b: 7, w: 15
r: 9, g: 1, u: 9, b: 7, w: 15
r: 1, g: 10, u: 8, b: 7, w: 15
r: 2, g: 9, u: 8, b: 7, w: 15
r: 3, g: 8, u: 8, b: 7, w: 15
r: 4, g: 7, u: 8, b: 7, w: 15
r: 5, g: 6, u: 8, b: 7, w: 15
r: 6, g: 5, u: 8, b: 7, w: 15
r: 7, g: 4, u: 8, b: 7, w: 15
r: 8, g: 3, u: 8, b: 7, w: 15
r: 9, g: 2, u: 8, b: 7, w: 15
r: 10, g: 1, u: 8, b: 7, w: 15
r: 1, g: 11, u: 7, b: 7, w: 15
r: 2, g: 10, u: 7, b: 7, w: 15
r: 3, g: 9, u: 7, b: 7, w: 15
r: 4, g: 8, u: 7, b: 7, w: 15
r: 5, g: 7, u: 7, b: 7, w: 15
r: 6, g: 6, u: 7, b: 7, w: 15
r: 7, g: 5, u: 7, b: 7, w: 15
r: 8, g: 4, u: 7, b: 7, w: 15
r: 9, g: 3, u: 7, b: 7, w: 15
r: 10, g: 2, u: 7, b: 7, w: 15
r: 11, g: 1, u: 7, b: 7, w: 15
r: 1, g: 12, u: 6, b: 7, w: 15
r: 2, g: 11, u: 6, b: 7, w: 15
r: 3, g: 10, u: 6, b: 7, w: 15
r: 4, g: 9, u: 6, b: 7, w: 15
r: 5, g: 8, u: 6, b: 7, w: 15
r: 6, g: 7, u: 6, b: 7, w: 15
r: 7, g: 6, u: 6, b: 7, w: 15
r: 8, g: 5, u: 6, b: 7, w: 15
r: 9, g: 4, u: 6, b: 7, w: 15
r: 10, g: 3, u: 6, b: 7, w: 15
r: 11, g: 2, u: 6, b: 7, w: 15
r: 12, g: 1, u: 6, b: 7, w: 15
r: 1, g: 13, u: 5, b: 7, w: 15
r: 2, g: 12, u: 5, b: 7, w: 15
r: 3, g: 11, u: 5, b: 7, w: 15
r: 4, g: 10, u: 5, b: 7, w: 15
r: 5, g: 9, u: 5, b: 7, w: 15
r: 6, g: 8, u: 5, b: 7, w: 15
r: 7, g: 7, u: 5, b: 7, w: 15
r: 8, g: 6, u: 5, b: 7, w: 15
r: 9, g: 5, u: 5, b: 7, w: 15
r: 10, g: 4, u: 5, b: 7, w: 15
r: 11, g: 3, u: 5, b: 7, w: 15
r: 12, g: 2, u: 5, b: 7, w: 15
r: 13, g: 1, u: 5, b: 7, w: 15
r: 1, g: 14, u: 4, b: 7, w: 15
r: 2, g: 13, u: 4, b: 7, w: 15
r: 3, g: 12, u: 4, b: 7, w: 15
r: 4, g: 11, u: 4, b: 7, w: 15
r: 5, g: 10, u: 4, b: 7, w: 15
r: 6, g: 9, u: 4, b: 7, w: 15
r: 7, g: 8, u: 4, b: 7, w: 15
r: 8, g: 7, u: 4, b: 7, w: 15
r: 9, g: 6, u: 4, b: 7, w: 15
r: 10, g: 5, u: 4, b: 7, w: 15
r: 11, g: 4, u: 4, b: 7, w: 15
r: 12, g: 3, u: 4, b: 7, w: 15
r: 13, g: 2, u: 4, b: 7, w: 15
r: 14, g: 1, u: 4, b: 7, w: 15
r: 1, g: 15, u: 3, b: 7, w: 15
r: 2, g: 14, u: 3, b: 7, w: 15
r: 3, g: 13, u: 3, b: 7, w: 15
r: 4, g: 12, u: 3, b: 7, w: 15
r: 5, g: 11, u: 3, b: 7, w: 15
r: 6, g: 10, u: 3, b: 7, w: 15
r: 7, g: 9, u: 3, b: 7, w: 15
r: 8, g: 8, u: 3, b: 7, w: 15
r: 9, g: 7, u: 3, b: 7, w: 15
r: 10, g: 6, u: 3, b: 7, w: 15
r: 11, g: 5, u: 3, b: 7, w: 15
r: 12, g: 4, u: 3, b: 7, w: 15
r: 13, g: 3, u: 3, b: 7, w: 15
r: 14, g: 2, u: 3, b: 7, w: 15
r: 15, g: 1, u: 3, b: 7, w: 15
r: 1, g: 16, u: 2, b: 7, w: 15
r: 2, g: 15, u: 2, b: 7, w: 15
r: 3, g: 14, u: 2, b: 7, w: 15
r: 4, g: 13, u: 2, b: 7, w: 15
r: 5, g: 12, u: 2, b: 7, w: 15
r: 6, g: 11, u: 2, b: 7, w: 15
r: 7, g: 10, u: 2, b: 7, w: 15
r: 8, g: 9, u: 2, b: 7, w: 15
r: 9, g: 8, u: 2, b: 7, w: 15
r: 10, g: 7, u: 2, b: 7, w: 15
r: 11, g: 6, u: 2, b: 7, w: 15
r: 12, g: 5, u: 2, b: 7, w: 15
r: 13, g: 4, u: 2, b: 7, w: 15
r: 14, g: 3, u: 2, b: 7, w: 15
r: 15, g: 2, u: 2, b: 7, w: 15
r: 16, g: 1, u: 2, b: 7, w: 15
r: 1, g: 17, u: 1, b: 7, w: 15
r: 2, g: 16, u: 1, b: 7, w: 15
r: 3, g: 15, u: 1, b: 7, w: 15
r: 4, g: 14, u: 1, b: 7, w: 15
r: 5, g: 13, u: 1, b: 7, w: 15
r: 6, g: 12, u: 1, b: 7, w: 15
r: 7, g: 11, u: 1, b: 7, w: 15
r: 8, g: 10, u: 1, b: 7, w: 15
r: 9, g: 9, u: 1, b: 7, w: 15
r: 10, g: 8, u: 1, b: 7, w: 15
r: 11, g: 7, u: 1, b: 7, w: 15
r: 12, g: 6, u: 1, b: 7, w: 15
r: 13, g: 5, u: 1, b: 7, w: 15
r: 14, g: 4, u: 1, b: 7, w: 15
r: 15, g: 3, u: 1, b: 7, w: 15
r: 16, g: 2, u: 1, b: 7, w: 15
r: 17, g: 1, u: 1, b: 7, w: 15
r: 1, g: 1, u: 18, b: 6, w: 15
r: 1, g: 2, u: 17, b: 6, w: 15
r: 2, g: 1, u: 17, b: 6, w: 15
r: 1, g: 3, u: 16, b: 6, w: 15
r: 2, g: 2, u: 16, b: 6, w: 15
r: 3, g: 1, u: 16, b: 6, w: 15
r: 1, g: 4, u: 15, b: 6, w: 15
r: 2, g: 3, u: 15, b: 6, w: 15
r: 3, g: 2, u: 15, b: 6, w: 15
r: 4, g: 1, u: 15, b: 6, w: 15
r: 1, g: 5, u: 14, b: 6, w: 15
r: 2, g: 4, u: 14, b: 6, w: 15
r: 3, g: 3, u: 14, b: 6, w: 15
r: 4, g: 2, u: 14, b: 6, w: 15
r: 5, g: 1, u: 14, b: 6, w: 15
r: 1, g: 6, u: 13, b: 6, w: 15
r: 2, g: 5, u: 13, b: 6, w: 15
r: 3, g: 4, u: 13, b: 6, w: 15
r: 4, g: 3, u: 13, b: 6, w: 15
r: 5, g: 2, u: 13, b: 6, w: 15
r: 6, g: 1, u: 13, b: 6, w: 15
r: 1, g: 7, u: 12, b: 6, w: 15
r: 2, g: 6, u: 12, b: 6, w: 15
r: 3, g: 5, u: 12, b: 6, w: 15
r: 4, g: 4, u: 12, b: 6, w: 15
r: 5, g: 3, u: 12, b: 6, w: 15
r: 6, g: 2, u: 12, b: 6, w: 15
r: 7, g: 1, u: 12, b: 6, w: 15
r: 1, g: 8, u: 11, b: 6, w: 15
r: 2, g: 7, u: 11, b: 6, w: 15
r: 3, g: 6, u: 11, b: 6, w: 15
r: 4, g: 5, u: 11, b: 6, w: 15
r: 5, g: 4, u: 11, b: 6, w: 15
r: 6, g: 3, u: 11, b: 6, w: 15
r: 7, g: 2, u: 11, b: 6, w: 15
r: 8, g: 1, u: 11, b: 6, w: 15
r: 1, g: 9, u: 10, b: 6, w: 15
r: 2, g: 8, u: 10, b: 6, w: 15
r: 3, g: 7, u: 10, b: 6, w: 15
r: 4, g: 6, u: 10, b: 6, w: 15
r: 5, g: 5, u: 10, b: 6, w: 15
r: 6, g: 4, u: 10, b: 6, w: 15
r: 7, g: 3, u: 10, b: 6, w: 15
r: 8, g: 2, u: 10, b: 6, w: 15
r: 9, g: 1, u: 10, b: 6, w: 15
r: 1, g: 10, u: 9, b: 6, w: 15
r: 2, g: 9, u: 9, b: 6, w: 15
r: 3, g: 8, u: 9, b: 6, w: 15
r: 4, g: 7, u: 9, b: 6, w: 15
r: 5, g: 6, u: 9, b: 6, w: 15
r: 6, g: 5, u: 9, b: 6, w: 15
r: 7, g: 4, u: 9, b: 6, w: 15
r: 8, g: 3, u: 9, b: 6, w: 15
r: 9, g: 2, u: 9, b: 6, w: 15
r: 10, g: 1, u: 9, b: 6, w: 15
r: 1, g: 11, u: 8, b: 6, w: 15
r: 2, g: 10, u: 8, b: 6, w: 15
r: 3, g: 9, u: 8, b: 6, w: 15
r: 4, g: 8, u: 8, b: 6, w: 15
r: 5, g: 7, u: 8, b: 6, w: 15
r: 6, g: 6, u: 8, b: 6, w: 15
r: 7, g: 5, u: 8, b: 6, w: 15
r: 8, g: 4, u: 8, b: 6, w: 15
r: 9, g: 3, u: 8, b: 6, w: 15
r: 10, g: 2, u: 8, b: 6, w: 15
r: 11, g: 1, u: 8, b: 6, w: 15
r: 1, g: 12, u: 7, b: 6, w: 15
r: 2, g: 11, u: 7, b: 6, w: 15
r: 3, g: 10, u: 7, b: 6, w: 15
r: 4, g: 9, u: 7, b: 6, w: 15
r: 5, g: 8, u: 7, b: 6, w: 15
r: 6, g: 7, u: 7, b: 6, w: 15
r: 7, g: 6, u: 7, b: 6, w: 15
r: 8, g: 5, u: 7, b: 6, w: 15
r: 9, g: 4, u: 7, b: 6, w: 15
r: 10, g: 3, u: 7, b: 6, w: 15
r: 11, g: 2, u: 7, b: 6, w: 15
r: 12, g: 1, u: 7, b: 6, w: 15
r: 1, g: 13, u: 6, b: 6, w: 15
r: 2, g: 12, u: 6, b: 6, w: 15
r: 3, g: 11, u: 6, b: 6, w: 15
r: 4, g: 10, u: 6, b: 6, w: 15
r: 5, g: 9, u: 6, b: 6, w: 15
r: 6, g: 8, u: 6, b: 6, w: 15
r: 7, g: 7, u: 6, b: 6, w: 15
r: 8, g: 6, u: 6, b: 6, w: 15
r: 9, g: 5, u: 6, b: 6, w: 15
r: 10, g: 4, u: 6, b: 6, w: 15
r: 11, g: 3, u: 6, b: 6, w: 15
r: 12, g: 2, u: 6, b: 6, w: 15
r: 13, g: 1, u: 6, b: 6, w: 15
r: 1, g: 14, u: 5, b: 6, w: 15
r: 2, g: 13, u: 5, b: 6, w: 15
r: 3, g: 12, u: 5, b: 6, w: 15
r: 4, g: 11, u: 5, b: 6, w: 15
r: 5, g: 10, u: 5, b: 6, w: 15
r: 6, g: 9, u: 5, b: 6, w: 15
r: 7, g: 8, u: 5, b: 6, w: 15
r: 8, g: 7, u: 5, b: 6, w: 15
r: 9, g: 6, u: 5, b: 6, w: 15
r: 10, g: 5, u: 5, b: 6, w: 15
r: 11, g: 4, u: 5, b: 6, w: 15
r: 12, g: 3, u: 5, b: 6, w: 15
r: 13, g: 2, u: 5, b: 6, w: 15
r: 14, g: 1, u: 5, b: 6, w: 15
r: 1, g: 15, u: 4, b: 6, w: 15
r: 2, g: 14, u: 4, b: 6, w: 15
r: 3, g: 13, u: 4, b: 6, w: 15
r: 4, g: 12, u: 4, b: 6, w: 15
r: 5, g: 11, u: 4, b: 6, w: 15
r: 6, g: 10, u: 4, b: 6, w: 15
r: 7, g: 9, u: 4, b: 6, w: 15
r: 8, g: 8, u: 4, b: 6, w: 15
r: 9, g: 7, u: 4, b: 6, w: 15
r: 10, g: 6, u: 4, b: 6, w: 15
r: 11, g: 5, u: 4, b: 6, w: 15
r: 12, g: 4, u: 4, b: 6, w: 15
r: 13, g: 3, u: 4, b: 6, w: 15
r: 14, g: 2, u: 4, b: 6, w: 15
r: 15, g: 1, u: 4, b: 6, w: 15
r: 1, g: 16, u: 3, b: 6, w: 15
r: 2, g: 15, u: 3, b: 6, w: 15
r: 3, g: 14, u: 3, b: 6, w: 15
r: 4, g: 13, u: 3, b: 6, w: 15
r: 5, g: 12, u: 3, b: 6, w: 15
r: 6, g: 11, u: 3, b: 6, w: 15
r: 7, g: 10, u: 3, b: 6, w: 15
r: 8, g: 9, u: 3, b: 6, w: 15
r: 9, g: 8, u: 3, b: 6, w: 15
r: 10, g: 7, u: 3, b: 6, w: 15
r: 11, g: 6, u: 3, b: 6, w: 15
r: 12, g: 5, u: 3, b: 6, w: 15
r: 13, g: 4, u: 3, b: 6, w: 15
r: 14, g: 3, u: 3, b: 6, w: 15
r: 15, g: 2, u: 3, b: 6, w: 15
r: 16, g: 1, u: 3, b: 6, w: 15
r: 1, g: 17, u: 2, b: 6, w: 15
r: 2, g: 16, u: 2, b: 6, w: 15
r: 3, g: 15, u: 2, b: 6, w: 15
r: 4, g: 14, u: 2, b: 6, w: 15
r: 5, g: 13, u: 2, b: 6, w: 15
r: 6, g: 12, u: 2, b: 6, w: 15
r: 7, g: 11, u: 2, b: 6, w: 15
r: 8, g: 10, u: 2, b: 6, w: 15
r: 9, g: 9, u: 2, b: 6, w: 15
r: 10, g: 8, u: 2, b: 6, w: 15
r: 11, g: 7, u: 2, b: 6, w: 15
r: 12, g: 6, u: 2, b: 6, w: 15
r: 13, g: 5, u: 2, b: 6, w: 15
r: 14, g: 4, u: 2, b: 6, w: 15
r: 15, g: 3, u: 2, b: 6, w: 15
r: 16, g: 2, u: 2, b: 6, w: 15
r: 17, g: 1, u: 2, b: 6, w: 15
r: 1, g: 18, u: 1, b: 6, w: 15
r: 2, g: 17, u: 1, b: 6, w: 15
r: 3, g: 16, u: 1, b: 6, w: 15
r: 4, g: 15, u: 1, b: 6, w: 15
r: 5, g: 14, u: 1, b: 6, w: 15
r: 6, g: 13, u: 1, b: 6, w: 15
r: 7, g: 12, u: 1, b: 6, w: 15
r: 8, g: 11, u: 1, b: 6, w: 15
r: 9, g: 10, u: 1, b: 6, w: 15
r: 10, g: 9, u: 1, b: 6, w: 15
r: 11, g: 8, u: 1, b: 6, w: 15
r: 12, g: 7, u: 1, b: 6, w: 15
r: 13, g: 6, u: 1, b: 6, w: 15
r: 14, g: 5, u: 1, b: 6, w: 15
r: 15, g: 4, u: 1, b: 6, w: 15
r: 16, g: 3, u: 1, b: 6, w: 15
r: 17, g: 2, u: 1, b: 6, w: 15
r: 18, g: 1, u: 1, b: 6, w: 15
r: 1, g: 1, u: 19, b: 5, w: 15
r: 1, g: 2, u: 18, b: 5, w: 15
r: 2, g: 1, u: 18, b: 5, w: 15
r: 1, g: 3, u: 17, b: 5, w: 15
r: 2, g: 2, u: 17, b: 5, w: 15
r: 3, g: 1, u: 17, b: 5, w: 15
r: 1, g: 4, u: 16, b: 5, w: 15
r: 2, g: 3, u: 16, b: 5, w: 15
r: 3, g: 2, u: 16, b: 5, w: 15
r: 4, g: 1, u: 16, b: 5, w: 15
r: 1, g: 5, u: 15, b: 5, w: 15
r: 2, g: 4, u: 15, b: 5, w: 15
r: 3, g: 3, u: 15, b: 5, w: 15
r: 4, g: 2, u: 15, b: 5, w: 15
r: 5, g: 1, u: 15, b: 5, w: 15
r: 1, g: 6, u: 14, b: 5, w: 15
r: 2, g: 5, u: 14, b: 5, w: 15
r: 3, g: 4, u: 14, b: 5, w: 15
r: 4, g: 3, u: 14, b: 5, w: 15
r: 5, g: 2, u: 14, b: 5, w: 15
r: 6, g: 1, u: 14, b: 5, w: 15
r: 1, g: 7, u: 13, b: 5, w: 15
r: 2, g: 6, u: 13, b: 5, w: 15
r: 3, g: 5, u: 13, b: 5, w: 15
r: 4, g: 4, u: 13, b: 5, w: 15
r: 5, g: 3, u: 13, b: 5, w: 15
r: 6, g: 2, u: 13, b: 5, w: 15
r: 7, g: 1, u: 13, b: 5, w: 15
r: 1, g: 8, u: 12, b: 5, w: 15
r: 2, g: 7, u: 12, b: 5, w: 15
r: 3, g: 6, u: 12, b: 5, w: 15
r: 4, g: 5, u: 12, b: 5, w: 15
r: 5, g: 4, u: 12, b: 5, w: 15
r: 6, g: 3, u: 12, b: 5, w: 15
r: 7, g: 2, u: 12, b: 5, w: 15
r: 8, g: 1, u: 12, b: 5, w: 15
r: 1, g: 9, u: 11, b: 5, w: 15
r: 2, g: 8, u: 11, b: 5, w: 15
r: 3, g: 7, u: 11, b: 5, w: 15
r: 4, g: 6, u: 11, b: 5, w: 15
r: 5, g: 5, u: 11, b: 5, w: 15
r: 6, g: 4, u: 11, b: 5, w: 15
r: 7, g: 3, u: 11, b: 5, w: 15
r: 8, g: 2, u: 11, b: 5, w: 15
r: 9, g: 1, u: 11, b: 5, w: 15
r: 1, g: 10, u: 10, b: 5, w: 15
r: 2, g: 9, u: 10, b: 5, w: 15
r: 3, g: 8, u: 10, b: 5, w: 15
r: 4, g: 7, u: 10, b: 5, w: 15
r: 5, g: 6, u: 10, b: 5, w: 15
r: 6, g: 5, u: 10, b: 5, w: 15
r: 7, g: 4, u: 10, b: 5, w: 15
r: 8, g: 3, u: 10, b: 5, w: 15
r: 9, g: 2, u: 10, b: 5, w: 15
r: 10, g: 1, u: 10, b: 5, w: 15
r: 1, g: 11, u: 9, b: 5, w: 15
r: 2, g: 10, u: 9, b: 5, w: 15
r: 3, g: 9, u: 9, b: 5, w: 15
r: 4, g: 8, u: 9, b: 5, w: 15
r: 5, g: 7, u: 9, b: 5, w: 15
r: 6, g: 6, u: 9, b: 5, w: 15
r: 7, g: 5, u: 9, b: 5, w: 15
r: 8, g: 4, u: 9, b: 5, w: 15
r: 9, g: 3, u: 9, b: 5, w: 15
r: 10, g: 2, u: 9, b: 5, w: 15
r: 11, g: 1, u: 9, b: 5, w: 15
r: 1, g: 12, u: 8, b: 5, w: 15
r: 2, g: 11, u: 8, b: 5, w: 15
r: 3, g: 10, u: 8, b: 5, w: 15
r: 4, g: 9, u: 8, b: 5, w: 15
r: 5, g: 8, u: 8, b: 5, w: 15
r: 6, g: 7, u: 8, b: 5, w: 15
r: 7, g: 6, u: 8, b: 5, w: 15
r: 8, g: 5, u: 8, b: 5, w: 15
r: 9, g: 4, u: 8, b: 5, w: 15
r: 10, g: 3, u: 8, b: 5, w: 15
r: 11, g: 2, u: 8, b: 5, w: 15
r: 12, g: 1, u: 8, b: 5, w: 15
r: 1, g: 13, u: 7, b: 5, w: 15
r: 2, g: 12, u: 7, b: 5, w: 15
r: 3, g: 11, u: 7, b: 5, w: 15
r: 4, g: 10, u: 7, b: 5, w: 15
r: 5, g: 9, u: 7, b: 5, w: 15
r: 6, g: 8, u: 7, b: 5, w: 15
r: 7, g: 7, u: 7, b: 5, w: 15
r: 8, g: 6, u: 7, b: 5, w: 15
r: 9, g: 5, u: 7, b: 5, w: 15
r: 10, g: 4, u: 7, b: 5, w: 15
r: 11, g: 3, u: 7, b: 5, w: 15
r: 12, g: 2, u: 7, b: 5, w: 15
r: 13, g: 1, u: 7, b: 5, w: 15
r: 1, g: 14, u: 6, b: 5, w: 15
r: 2, g: 13, u: 6, b: 5, w: 15
r: 3, g: 12, u: 6, b: 5, w: 15
r: 4, g: 11, u: 6, b: 5, w: 15
r: 5, g: 10, u: 6, b: 5, w: 15
r: 6, g: 9, u: 6, b: 5, w: 15
r: 7, g: 8, u: 6, b: 5, w: 15
r: 8, g: 7, u: 6, b: 5, w: 15
r: 9, g: 6, u: 6, b: 5, w: 15
r: 10, g: 5, u: 6, b: 5, w: 15
r: 11, g: 4, u: 6, b: 5, w: 15
r: 12, g: 3, u: 6, b: 5, w: 15
r: 13, g: 2, u: 6, b: 5, w: 15
r: 14, g: 1, u: 6, b: 5, w: 15
r: 1, g: 15, u: 5, b: 5, w: 15
r: 2, g: 14, u: 5, b: 5, w: 15
r: 3, g: 13, u: 5, b: 5, w: 15
r: 4, g: 12, u: 5, b: 5, w: 15
r: 5, g: 11, u: 5, b: 5, w: 15
r: 6, g: 10, u: 5, b: 5, w: 15
r: 7, g: 9, u: 5, b: 5, w: 15
r: 8, g: 8, u: 5, b: 5, w: 15
r: 9, g: 7, u: 5, b: 5, w: 15
r: 10, g: 6, u: 5, b: 5, w: 15
r: 11, g: 5, u: 5, b: 5, w: 15
r: 12, g: 4, u: 5, b: 5, w: 15
r: 13, g: 3, u: 5, b: 5, w: 15
r: 14, g: 2, u: 5, b: 5, w: 15
r: 15, g: 1, u: 5, b: 5, w: 15
r: 1, g: 16, u: 4, b: 5, w: 15
r: 2, g: 15, u: 4, b: 5, w: 15
r: 3, g: 14, u: 4, b: 5, w: 15
r: 4, g: 13, u: 4, b: 5, w: 15
r: 5, g: 12, u: 4, b: 5, w: 15
r: 6, g: 11, u: 4, b: 5, w: 15
r: 7, g: 10, u: 4, b: 5, w: 15
r: 8, g: 9, u: 4, b: 5, w: 15
r: 9, g: 8, u: 4, b: 5, w: 15
r: 10, g: 7, u: 4, b: 5, w: 15
r: 11, g: 6, u: 4, b: 5, w: 15
r: 12, g: 5, u: 4, b: 5, w: 15
r: 13, g: 4, u: 4, b: 5, w: 15
r: 14, g: 3, u: 4, b: 5, w: 15
r: 15, g: 2, u: 4, b: 5, w: 15
r: 16, g: 1, u: 4, b: 5, w: 15
r: 1, g: 17, u: 3, b: 5, w: 15
r: 2, g: 16, u: 3, b: 5, w: 15
r: 3, g: 15, u: 3, b: 5, w: 15
r: 4, g: 14, u: 3, b: 5, w: 15
r: 5, g: 13, u: 3, b: 5, w: 15
r: 6, g: 12, u: 3, b: 5, w: 15
r: 7, g: 11, u: 3, b: 5, w: 15
r: 8, g: 10, u: 3, b: 5, w: 15
r: 9, g: 9, u: 3, b: 5, w: 15
r: 10, g: 8, u: 3, b: 5, w: 15
r: 11, g: 7, u: 3, b: 5, w: 15
r: 12, g: 6, u: 3, b: 5, w: 15
r: 13, g: 5, u: 3, b: 5, w: 15
r: 14, g: 4, u: 3, b: 5, w: 15
r: 15, g: 3, u: 3, b: 5, w: 15
r: 16, g: 2, u: 3, b: 5, w: 15
r: 17, g: 1, u: 3, b: 5, w: 15
r: 1, g: 18, u: 2, b: 5, w: 15
r: 2, g: 17, u: 2, b: 5, w: 15
r: 3, g: 16, u: 2, b: 5, w: 15
r: 4, g: 15, u: 2, b: 5, w: 15
r: 5, g: 14, u: 2, b: 5, w: 15
r: 6, g: 13, u: 2, b: 5, w: 15
r: 7, g: 12, u: 2, b: 5, w: 15
r: 8, g: 11, u: 2, b: 5, w: 15
r: 9, g: 10, u: 2, b: 5, w: 15
r: 10, g: 9, u: 2, b: 5, w: 15
r: 11, g: 8, u: 2, b: 5, w: 15
r: 12, g: 7, u: 2, b: 5, w: 15
r: 13, g: 6, u: 2, b: 5, w: 15
r: 14, g: 5, u: 2, b: 5, w: 15
r: 15, g: 4, u: 2, b: 5, w: 15
r: 16, g: 3, u: 2, b: 5, w: 15
r: 17, g: 2, u: 2, b: 5, w: 15
r: 18, g: 1, u: 2, b: 5, w: 15
r: 1, g: 19, u: 1, b: 5, w: 15
r: 2, g: 18, u: 1, b: 5, w: 15
r: 3, g: 17, u: 1, b: 5, w: 15
r: 4, g: 16, u: 1, b: 5, w: 15
r: 5, g: 15, u: 1, b: 5, w: 15
r: 6, g: 14, u: 1, b: 5, w: 15
r: 7, g: 13, u: 1, b: 5, w: 15
r: 8, g: 12, u: 1, b: 5, w: 15
r: 9, g: 11, u: 1, b: 5, w: 15
r: 10, g: 10, u: 1, b: 5, w: 15
r: 11, g: 9, u: 1, b: 5, w: 15
r: 12, g: 8, u: 1, b: 5, w: 15
r: 13, g: 7, u: 1, b: 5, w: 15
r: 14, g: 6, u: 1, b: 5, w: 15
r: 15, g: 5, u: 1, b: 5, w: 15
r: 16, g: 4, u: 1, b: 5, w: 15
r: 17, g: 3, u: 1, b: 5, w: 15
r: 18, g: 2, u: 1, b: 5, w: 15
r: 19, g: 1, u: 1, b: 5, w: 15
r: 1, g: 1, u: 20, b: 4, w: 15
r: 1, g: 2, u: 19, b: 4, w: 15
r: 2, g: 1, u: 19, b: 4, w: 15
r: 1, g: 3, u: 18, b: 4, w: 15
r: 2, g: 2, u: 18, b: 4, w: 15
r: 3, g: 1, u: 18, b: 4, w: 15
r: 1, g: 4, u: 17, b: 4, w: 15
r: 2, g: 3, u: 17, b: 4, w: 15
r: 3, g: 2, u: 17, b: 4, w: 15
r: 4, g: 1, u: 17, b: 4, w: 15
r: 1, g: 5, u: 16, b: 4, w: 15
r: 2, g: 4, u: 16, b: 4, w: 15
r: 3, g: 3, u: 16, b: 4, w: 15
r: 4, g: 2, u: 16, b: 4, w: 15
r: 5, g: 1, u: 16, b: 4, w: 15
r: 1, g: 6, u: 15, b: 4, w: 15
r: 2, g: 5, u: 15, b: 4, w: 15
r: 3, g: 4, u: 15, b: 4, w: 15
r: 4, g: 3, u: 15, b: 4, w: 15
r: 5, g: 2, u: 15, b: 4, w: 15
r: 6, g: 1, u: 15, b: 4, w: 15
r: 1, g: 7, u: 14, b: 4, w: 15
r: 2, g: 6, u: 14, b: 4, w: 15
r: 3, g: 5, u: 14, b: 4, w: 15
r: 4, g: 4, u: 14, b: 4, w: 15
r: 5, g: 3, u: 14, b: 4, w: 15
r: 6, g: 2, u: 14, b: 4, w: 15
r: 7, g: 1, u: 14, b: 4, w: 15
r: 1, g: 8, u: 13, b: 4, w: 15
r: 2, g: 7, u: 13, b: 4, w: 15
r: 3, g: 6, u: 13, b: 4, w: 15
r: 4, g: 5, u: 13, b: 4, w: 15
r: 5, g: 4, u: 13, b: 4, w: 15
r: 6, g: 3, u: 13, b: 4, w: 15
r: 7, g: 2, u: 13, b: 4, w: 15
r: 8, g: 1, u: 13, b: 4, w: 15
r: 1, g: 9, u: 12, b: 4, w: 15
r: 2, g: 8, u: 12, b: 4, w: 15
r: 3, g: 7, u: 12, b: 4, w: 15
r: 4, g: 6, u: 12, b: 4, w: 15
r: 5, g: 5, u: 12, b: 4, w: 15
r: 6, g: 4, u: 12, b: 4, w: 15
r: 7, g: 3, u: 12, b: 4, w: 15
r: 8, g: 2, u: 12, b: 4, w: 15
r: 9, g: 1, u: 12, b: 4, w: 15
r: 1, g: 10, u: 11, b: 4, w: 15
r: 2, g: 9, u: 11, b: 4, w: 15
r: 3, g: 8, u: 11, b: 4, w: 15
r: 4, g: 7, u: 11, b: 4, w: 15
r: 5, g: 6, u: 11, b: 4, w: 15
r: 6, g: 5, u: 11, b: 4, w: 15
r: 7, g: 4, u: 11, b: 4, w: 15
r: 8, g: 3, u: 11, b: 4, w: 15
r: 9, g: 2, u: 11, b: 4, w: 15
r: 10, g: 1, u: 11, b: 4, w: 15
r: 1, g: 11, u: 10, b: 4, w: 15
r: 2, g: 10, u: 10, b: 4, w: 15
r: 3, g: 9, u: 10, b: 4, w: 15
r: 4, g: 8, u: 10, b: 4, w: 15
r: 5, g: 7, u: 10, b: 4, w: 15
r: 6, g: 6, u: 10, b: 4, w: 15
r: 7, g: 5, u: 10, b: 4, w: 15
r: 8, g: 4, u: 10, b: 4, w: 15
r: 9, g: 3, u: 10, b: 4, w: 15
r: 10, g: 2, u: 10, b: 4, w: 15
r: 11, g: 1, u: 10, b: 4, w: 15
r: 1, g: 12, u: 9, b: 4, w: 15
r: 2, g: 11, u: 9, b: 4, w: 15
r: 3, g: 10, u: 9, b: 4, w: 15
r: 4, g: 9, u: 9, b: 4, w: 15
r: 5, g: 8, u: 9, b: 4, w: 15
r: 6, g: 7, u: 9, b: 4, w: 15
r: 7, g: 6, u: 9, b: 4, w: 15
r: 8, g: 5, u: 9, b: 4, w: 15
r: 9, g: 4, u: 9, b: 4, w: 15
r: 10, g: 3, u: 9, b: 4, w: 15
r: 11, g: 2, u: 9, b: 4, w: 15
r: 12, g: 1, u: 9, b: 4, w: 15
r: 1, g: 13, u: 8, b: 4, w: 15
r: 2, g: 12, u: 8, b: 4, w: 15
